Nothing Personal,1995,R,25 Apr 1997,86 min,Drama,Thaddeus O'Sullivan,Daniel Mornin,"Ian Hart, John Lynch, James Frain","A raw depiction of the Belfast, Northern Ireland ""troubles"" as savage tribal warfare. Set shortly after the 1975 cease fire, this movie focuses on the tribulations of Kenny (James Frain), Protestant leader of a group of Shankill R...",English,"United Kingdom, Ireland",2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTAyOTM2NjYxMTBeQTJeQWpwZ15BbWU3MDc4ODg4MTE@._V1_SX300.jpg
Dangerous Ground,1997,R,12 Feb 1997,95 min,"Action, Crime, Drama",Darrell Roodt,"Greg Latter, Darrell Roodt","Ice Cube, Elizabeth Hurley, Thokozani Nkosi","Vusi Madlazi returns to the South African village he left as a young boy (he was organizing against apartheid and left in fear of his life) to bury his father. He meets up with his brother Ernest, who tells him he couldn't contact...","English, Zulu","United States, South Africa",N/A,https://m.media-amazon.com/images/M/MV5BYTk5YjFkZjgtZmVmOS00MGQyLTkyNzYtMzk5ZGEzNDM3ZmEyXkEyXkFqcGdeQXVyMTkzMjM1NzE@._V1_SX300.jpg
Picnic,1955,Approved,01 Dec 1955,115 min,"Drama, Romance",Joshua Logan,"Daniel Taradash, William Inge","William Holden, Kim Novak, Betty Field",Emotions are ignited amongst the complacent townsfolk when a handsome drifter arrives in a small Kansas community on the morning of the Labour Day picnic.,English,United States,Won 2 Oscars. 5 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BY2YxNjI5OWMtYjhmOS00ODBjLThiOTYtMTdiMjJmNzRmNzNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
The Pompatus of Love,1995,R,26 Jul 1996,99 min,"Comedy, Drama, Romance",Richard Schenkman,"Jon Cryer, Adam Oliensis, Richard Schenkman","Adrian Pasdar, Paige Turco, Arabella Field","Four guys sit around drinking beer and talking, trying to figure out the meaning of ""the pompatus of love"" (from the Steve Miller song ""Joker"") and analyzing their relationships with women.",English,"France, United States",N/A,https://m.media-amazon.com/images/M/MV5BM2MyZWNiZjctOGE1NS00YjBhLTk2ODAtOGQwOTQ5MDEwOTNiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
Fly Away Home,1996,PG,13 Sep 1996,107 min,"Adventure, Drama, Family",Carroll Ballard,"Bill Lishman, Robert Rodat, Vince McKewin","Jeff Daniels, Anna Paquin, Dana Delany",A father and daughter decide to attempt to lead a flock of orphaned Canada Geese south by air.,English,United States,Nominated for 1 Oscar. 5 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BYjQyMzFhYTItODYxYy00MDNmLTgyOGEtNGRmZTg5YzhlNjEyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Bliss,1997,R,14 Apr 1997,103 min,"Drama, Romance",Lance Young,Lance Young,"Craig Sheffer, Terence Stamp, Sheryl Lee",A newly married happy couple visits a sex therapist to determine why the wife can't achieve an orgasm with her husband. This causes a horrific suppressed memory to emerge and she becomes more and more distant.,English,"Canada, United States",N/A,https://m.media-amazon.com/images/M/MV5BZTQyYTdlOWMtOTM1MC00ZTRiLWEzYzQtNmFjOTFhOTJkZjI1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
Grace of My Heart,1996,R,13 Sep 1996,116 min,"Comedy, Drama, Music",Allison Anders,Allison Anders,"Illeana Douglas, John Turturro, Sissy Boyd","Edna wins a recording contract singing her own song at a competition in 1958. After trying to make it as a singer/songwriter for 11 months in NYC, she has success writing songs for others at the Brill Building.",English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BOTA0YzkzM2MtNzlhNi00ZTdmLThlMmQtMTI3OGY1NzYxZGRmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
Maximum Risk,1996,R,13 Sep 1996,101 min,"Action, Crime, Thriller",Ringo Lam,Larry Ferguson,"Jean-Claude Van Damme, Natasha Henstridge, Jean-Hugues Anglade","While seeking answers to the death of the twin brother he never knew he had, a French cop and his sibling's fiancee find themselves pursued by corrupt FBI agents and the Russian mafia.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMzY5ZWQ0OTMtZjdiYy00YzhmLTg5MDAtMzRlMTllMDliMDJkXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg
Michael Collins,1996,R,25 Oct 1996,133 min,"Biography, Drama, Thriller",Neil Jordan,Neil Jordan,"Liam Neeson, Aidan Quinn, Julia Roberts","Neil Jordan's historical biopic of Irish revolutionary Michael Collins, the man who led a guerrilla war against the UK, helped negotiate the creation of the Irish Free State, and led the National Army during the Irish Civil War.",English,"United States, Ireland",Nominated for 2 Oscars. 4 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BZjE5NGFmMGYtNmU1MC00ZWQxLWIzMzEtZjgzZjljMWNmYjE1XkEyXkFqcGdeQXVyNTYzNDI3MzQ@._V1_SX300.jpg
Infinity,1996,PG,04 Oct 1996,119 min,"Biography, Drama",Matthew Broderick,"Richard Feynman, Ralph Leighton, Patricia Broderick","Matthew Broderick, Patricia Arquette, Jeffrey Force",Story of the early life of genius and Nobel Prize-winning physicist Richard Feynman.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzYxZjlhMTMtMmNjMy00MTUyLThhYjItMDhhMWQ1M2JmMGEzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
Big Night,1996,R,20 Sep 1996,109 min,"Drama, Romance","Campbell Scott, Stanley Tucci","Stanley Tucci, Joseph Tropiano","Tony Shalhoub, Stanley Tucci, Marc Anthony","New Jersey, 1950s. Two brothers run an Italian restaurant. Business is not going well as a rival Italian restaurant is out-competing them. In a final effort to save the restaurant, the brothers plan to put on an evening of incredi...","English, Italian",United States,9 wins & 17 nominations,https://m.media-amazon.com/images/M/MV5BNTlhODIzNzEtNjE3ZC00NjBjLWE3ZTQtN2U1YjQ0ZGUxODc1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
Last Man Standing,1996,R,20 Sep 1996,101 min,"Action, Crime, Drama",Walter Hill,"Ryûzô Kikushima, Akira Kurosawa, Walter Hill","Bruce Willis, Bruce Dern, William Sanderson",A drifting gunslinger-for-hire finds himself in the middle of an ongoing war between the Irish and Italian mafia in a Prohibition era ghost town.,"English, Spanish",United States,N/A,https://m.media-amazon.com/images/M/MV5BMTVjNTFjMmItN2QxNS00M2RkLWJkNWEtMzU4ZDc0ZjU1ZjQ2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Set It Off,1996,R,06 Nov 1996,123 min,"Action, Crime, Drama",F. Gary Gray,"Takashi Bufford, Kate Lanier","Jada Pinkett Smith, Queen Latifah, Vivica A. Fox","Desperation drives four inner-city women to bank robbery in Los Angeles, then they start mistrusting each other.",English,United States,5 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BZjU0ZjgwMjctZjg1Ni00NmQxLThlZDEtNTMzZDkyMjNkZDI3XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg
2 Days in the Valley,1996,R,27 Sep 1996,104 min,"Comedy, Crime, Thriller",John Herzfeld,John Herzfeld,"Teri Hatcher, Jeff Daniels, Danny Aiello",48 hours of intersecting lives and crimes in Los Angeles.,"English, Vietnamese",United States,1 nomination,https://m.media-amazon.com/images/M/MV5BZWIyN2FmNmQtYzU1Ni00YjIzLWIyNmEtNGQwNjNjY2RmYjVmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
Extreme Measures,1996,R,27 Sep 1996,118 min,"Crime, Drama, Mystery",Michael Apted,"Michael Palmer, Tony Gilroy","Hugh Grant, Gene Hackman, Sarah Jessica Parker",A young doctor confronts a famous colleague when he learns about the true methods of his work.,English,"United Kingdom, United States, Canada",N/A,https://m.media-amazon.com/images/M/MV5BZWVlMmJhYWUtMzc1ZC00OGY2LTk2YmItMTM4NmMyYzA3YjAyXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
The Glimmer Man,1996,R,04 Oct 1996,91 min,"Action, Comedy, Crime",John Gray,Kevin Brodbin,"Steven Seagal, Keenen Ivory Wayans, Bob Gunton","Two cops are forced to work together to solve a chain of mysterious killings by a killer nicknamed ""The Family Man"".","English, Chinese, Russian",United States,N/A,https://m.media-amazon.com/images/M/MV5BMDc2MDdhZDMtOGY1MS00MWJjLWJmZjItOGNiMjNkZTJjOWYzXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
D3: The Mighty Ducks,1996,PG,04 Oct 1996,104 min,"Action, Comedy, Drama",Robert Lieberman,"Steven Brill, Kenneth Johnson, Jim Burnstein","Emilio Estevez, Jeffrey Nordling, David Selby","The unruly team of hockey misfits grows up a bit and receives scholarships to a prestigious prep school, where they take on the snotty varsity team.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BNWMyZmNkNTMtYTZlMi00MmQ5LWE4NWQtMzVjZWZhNmU1Yjc1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
The Chamber,1996,R,11 Oct 1996,113 min,"Crime, Drama, Thriller",James Foley,"John Grisham, William Goldman, Phil Alden Robinson","Chris O'Donnell, Gene Hackman, Faye Dunaway",A young man fresh out of law school tries to win a reprieve for his racist grandfather who is on death row.,English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BN2E2ODZjODctZmQ0Mi00YjRkLThjMDEtMGUyYmE1ZDI5MzU3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
The Apple Dumpling Gang,1975,G,01 Jul 1975,100 min,"Comedy, Family, Western",Norman Tokar,"Don Tait, Jack M. Bickham","Bill Bixby, Susan Clark, Don Knotts",Three orphan children strike gold in 1878 California.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTc5NDk1NDgtMThmYy00MWViLTk2ZjUtNTQyMDI1MDI0MDRjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
Davy Crockett: King of the Wild Frontier,1955,Approved,25 May 1955,93 min,"Adventure, Drama, Family",Norman Foster,Thomas W. Blackburn,"Fess Parker, Buddy Ebsen, Basil Ruysdael","American frontiersman Davy Crockett fights in the Creek Indian War, is elected to the U.S. Congress and fights for Texas at the Alamo.","English, Spanish",United States,N/A,https://m.media-amazon.com/images/M/MV5BZWY3MGVmM2YtYzkzYy00MjNmLTljMDctNDc5ZWUyNTM2OWU0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg
Escape to Witch Mountain,1975,G,21 Mar 1975,97 min,"Adventure, Family, Fantasy",John Hough,"Robert Malcolm Young, Alexander Key","Eddie Albert, Ray Milland, Donald Pleasence",Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMzZjODA5NjctMGZlNC00YjNlLTg2NDQtNDE1YTc3YTMxYzBmXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg
The Love Bug,1968,G,13 Mar 1969,108 min,"Comedy, Family, Sport",Robert Stevenson,"Bill Walsh, Don DaGradi, Gordon Buford","Dean Jones, Michele Lee, David Tomlinson","Down-on-his-luck race car driver Jim Douglas teams up with a little VW Bug that has a mind of it's own, not realizing Herbie's worth until a sneaky rival plots to steal him.","English, Cantonese, Spanish",United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BNDc3NTAwYmEtODg2YS00Y2IyLWFlOGYtMjUyMDQ5NzU2MDYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Herbie Rides Again,1974,Passed,06 Jun 1974,88 min,"Comedy, Family, Fantasy",Robert Stevenson,"Bill Walsh, Gordon Buford","Helen Hayes, Ken Berry, Stefanie Powers",The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BZjU1Mjc4YjUtZjVjOC00NTdjLTg2NWItMTQ1NTExODdhNTk1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
Old Yeller,1957,Approved,10 Jul 1959,83 min,"Adventure, Drama, Family",Robert Stevenson,"Fred Gipson, William Tunberg","Dorothy McGuire, Fess Parker, Tommy Kirk","A teenage boy grows to love a stray yellow dog while helping his mother and younger brother run their Texas homestead while their father is away on a cattle drive. First thought to be good-for-nothing mutt, Old Yeller is soon belo...",English,United States,2 wins,https://m.media-amazon.com/images/M/MV5BNTkzNzBkMWEtZjE3Yy00NDMxLWFhM2ItYWRiYThjNDhkOGY2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg
The Parent Trap,1961,Passed,21 Jun 1961,129 min,"Comedy, Family, Romance",David Swift,"Erich Kästner, David Swift","Hayley Mills, Maureen O'Hara, Brian Keith",Teenage twin sisters swap places and scheme to reunite their divorced parents.,English,United States,Nominated for 2 Oscars. 2 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMzc1N2VhOTctMzVjZi00NWEyLTk2N2QtOWFjZDExOTBkODBjXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_SX300.jpg
Pollyanna,1960,Approved,19 May 1960,134 min,"Comedy, Drama, Family",David Swift,"Eleanor H. Porter, David Swift","Jane Wyman, Hayley Mills, Richard Egan",A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.,English,United States,Nominated for 1 BAFTA Award2 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BOTdiMDQ5NTEtM2FjNS00YTFkLWExZTAtYjk5Mjc0YTMzYWM1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
Homeward Bound: The Incredible Journey,1993,G,12 Feb 1993,84 min,"Adventure, Comedy, Drama",Duwayne Dunham,"Sheila Burnford, Caroline Thompson, Linda Woolverton","Michael J. Fox, Sally Field, Don Alder","A fun-loving American bulldog pup, a hilarious Himalayan cat, and a wise old golden retriever embark on a long trek through the rugged wilderness of the Sierra Nevada mountains in a quest to reach home and their beloved owners.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMmRlODBjOWEtODViZS00NGNiLWEwNzYtYjIyZWQwZThhODBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
The Shaggy Dog,1959,Approved,19 Mar 1959,104 min,"Comedy, Family, Fantasy",Charles Barton,"Bill Walsh, Lillie Hayward, Felix Salten","Fred MacMurray, Jean Hagen, Tommy Kirk",A teenage boy is cursed with periodically turning into a sheepdog.,English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BNGY5YjA2NzAtYjMyNC00MjI5LTg2NzktODYzYzM5NjEzNWEwXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg
Swiss Family Robinson,1960,G,21 Dec 1960,126 min,"Adventure, Family",Ken Annakin,"Lowell S. Hawley, Johann David Wyss","John Mills, Dorothy McGuire, James MacArthur",A Swiss family must survive being shipwrecked on a deserted island.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDNkMjY1YzUtNjEyYi00Y2U0LTlhZmYtY2M5M2U3YjAyYTRjXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg
That Darn Cat!,1965,Approved,02 Dec 1965,116 min,"Comedy, Crime, Family",Robert Stevenson,"Gordon Gordon, Mildred Gordon, Bill Walsh","Hayley Mills, Dean Jones, Dorothy Provine","After a kidnapped bank teller uses a neighbor's wandering cat to send an S.O.S., the F.B.I. assigns a cat-allergic Agent to the case.","English, French",United States,6 nominations,https://m.media-amazon.com/images/M/MV5BNzVlMGQ0MzgtNWM0NC00MWI1LThlYzUtNTkwZDVhOGVmZjI3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg
"20,000 Leagues Under the Sea",1954,G,20 Jul 1955,127 min,"Adventure, Drama, Family",Richard Fleischer,"Earl Felton, Jules Verne","Kirk Douglas, James Mason, Paul Lukas","A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.",English,United States,Won 2 Oscars. 5 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BODYxOTMyM2EtNzUzNC00Yjg2LTg3MjYtZTIyNjhiYzc1NTlkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
Cool Runnings,1993,PG,01 Oct 1993,98 min,"Adventure, Comedy, Family",Jon Turteltaub,"Lynn Siefert, Michael Ritchie, Tommy Swerdlow","John Candy, Leon, Doug E. Doug","When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.","English, German, Russian",United States,2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BOGFkZmQyM2EtMzQ4My00NjUzLWE0MGYtYTczNzRhNDQxODUwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Angels in the Outfield,1994,PG,15 Jul 1994,102 min,"Comedy, Drama, Family",William Dear,"Dorothy Kingsley, George Wells, Richard Conlin","Danny Glover, Brenda Fricker, Tony Danza","When a boy prays for a chance to have a family if the California Angels win the pennant, angels are assigned to make that possible.",English,United States,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BZDE1MWU1ZDQtOTg3YS00MTEwLTkxNjItMDQzY2UxMThjYmZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Cinderella,1950,G,04 Mar 1950,74 min,"Animation, Family, Fantasy","Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Charles Perrault, Bill Peet, Erdman Penner","Ilene Woods, James MacDonald, Eleanor Audley","When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq and from her Fairy Godmother.",English,United States,Nominated for 3 Oscars. 6 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BODFmMmE3ODItN2VlNi00NWFkLTg1N2EtZTNkMTIyM2IzNWZhXkEyXkFqcGdeQXVyMTE0OTMwOTg@._V1_SX300.jpg
Winnie the Pooh and the Blustery Day,1968,G,20 Dec 1968,25 min,"Animation, Short, Comedy","Wolfgang Reitherman, Ben Sharpsteen","Larry Clemmons, Ralph Wright, Julius Svendsen","Sebastian Cabot, Sterling Holloway, John Fiedler","Winnie the Pooh and his friends experience high winds, heavy rains, and a flood in Hundred Acre Wood.",English,United States,Won 1 Oscar. 2 wins total,https://m.media-amazon.com/images/M/MV5BODgyNjM3NWUtZDAxMi00NzRhLWE0NmMtMjIxYTY1MWJlZTQyXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_SX300.jpg
The Three Caballeros,1944,Approved,22 Feb 1945,71 min,"Animation, Comedy, Family","Norman Ferguson, Clyde Geronimi, Jack Kinney","Homer Brightman, Ernest Terrazas, Ted Sears","Aurora Miranda, Carmen Molina, Dora Luz","Donald receives his birthday gifts, which include traditional gifts and information about Brazil (hosted by Zé Carioca) and Mexico (by Panchito, a Mexican Charro Rooster).","English, Spanish, Portuguese",United States,Nominated for 2 Oscars. 3 nominations total,https://m.media-amazon.com/images/M/MV5BNTYzMmFmNjYtYzJmMy00ZGViLTlkNjItYjMwYzA3ZjRkZTBkXkEyXkFqcGdeQXVyNjI1Mjk4MTg@._V1_SX300.jpg
The Sword in the Stone,1963,G,21 Jun 1964,79 min,"Animation, Adventure, Comedy","Wolfgang Reitherman, Clyde Geronimi, David Hand","Bill Peet, T.H. White","Rickie Sorensen, Sebastian Cabot, Karl Swenson","A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history.",English,United States,Nominated for 1 Oscar. 1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BODc2MjAyZDYtNWYwZi00YTQwLWE0ZDMtMjM2NTJmYWMxMmQ0XkEyXkFqcGdeQXVyNTQxMTIxMTk@._V1_SX300.jpg
Robin Hood: Prince of Thieves,1991,PG-13,14 Jun 1991,143 min,"Action, Adventure, Drama",Kevin Reynolds,"Pen Densham, John Watson","Kevin Costner, Morgan Freeman, Mary Elizabeth Mastrantonio",Robin Hood decides to fight back as an outlaw when faced with the tyranny of the Sheriff of Nottingham.,"English, Arabic",United States,Nominated for 1 Oscar. 16 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BNjUxMzVhNjgtYTQxNS00Zjg3LThlYjctOGFlZjg0YmI1ZmYyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Mary Poppins,1964,G,18 Jun 1965,139 min,"Comedy, Family, Fantasy",Robert Stevenson,"Bill Walsh, Don DaGradi, P.L. Travers","Julie Andrews, Dick Van Dyke, David Tomlinson","In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",English,United States,Won 5 Oscars. 22 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
Dumbo,1941,G,31 Oct 1941,64 min,"Animation, Adventure, Drama","Samuel Armstrong, Norman Ferguson, Wilfred Jackson","Joe Grant, Dick Huemer, Otto Englander","Sterling Holloway, Edward Brophy, Herman Bing","Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.",English,United States,Won 1 Oscar. 5 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMmU1NjQ3YjktZGMxYS00N2IwLTllZWQtOGNjYWE4MzgxNzk2XkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_SX300.jpg
Pete's Dragon,1977,G,03 Nov 1977,128 min,"Animation, Adventure, Comedy","Don Chaffey, Don Bluth","Malcolm Marmorstein, Seton I. Miller, S.S. Field","Sean Marshall, Helen Reddy, Jim Dale",An orphan boy and his magical dragon come to town with his abusive adoptive parents in pursuit.,English,United States,Nominated for 2 Oscars. 6 nominations total,https://m.media-amazon.com/images/M/MV5BMjJkMjcyOTktYTIwNC00MTY3LWE4ZTAtMTdlODg0NDE3YTQ1XkEyXkFqcGdeQXVyNjM1MTQ0NTQ@._V1_SX300.jpg
Bedknobs and Broomsticks,1971,G,13 Dec 1971,117 min,"Animation, Adventure, Comedy","Robert Stevenson, Ward Kimball","Ralph Wright, Ted Berman, Bill Walsh","Angela Lansbury, David Tomlinson, Roddy McDowall","An apprentice witch, three kids and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in World War II.","English, German",United States,Won 1 Oscar. 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMTUxMTY3MTE5OF5BMl5BanBnXkFtZTgwNTQ0ODgxMzE@._V1_SX300.jpg
Alice in Wonderland,1951,G,28 Jul 1951,75 min,"Animation, Adventure, Comedy","Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Lewis Carroll, Winston Hibler, Ted Sears","Kathryn Beaumont, Ed Wynn, Richard Haydn",Alice stumbles into the world of Wonderland. Will she get home? Not if the Queen of Hearts has her way.,English,United States,Nominated for 1 Oscar. 2 nominations total,https://m.media-amazon.com/images/M/MV5BMTgyMjM2NTAxMF5BMl5BanBnXkFtZTgwNjU1NDc2MTE@._V1_SX300.jpg
The Fox and the Hound,1981,G,22 Mar 1981,83 min,"Animation, Adventure, Drama","Ted Berman, Richard Rich, Art Stevens","Daniel P. Mannix, Larry Clemmons, Ted Berman","Mickey Rooney, Kurt Russell, Pearl Bailey","A fox named Tod and a hound named Copper vow to be best friends forever. But as Copper grows into a hunting dog, their unlikely friendship faces the ultimate test.",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BMDQzZWRlYjctMjE0ZS00NWU5LWE3NzktYzZiNzJiM2UxMDczXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
Freeway,1996,R,03 Sep 1997,102 min,"Crime, Drama, Thriller",Matthew Bright,Matthew Bright,"Reese Witherspoon, Kiefer Sutherland, Bokeem Woodbine","A twisted take on ""Little Red Riding Hood"", with a teenage juvenile delinquent on the run from a social worker travelling to her grandmother's house and being hounded by a charming, but sadistic, serial killer and pedophile.","English, Spanish","United States, France",6 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BNTUxMTExODctNTE4Yy00MWNhLWJjN2MtMzcyYjUyZDBkNzM2XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SX300.jpg
The Sound of Music,1965,G,01 Apr 1965,172 min,"Biography, Drama, Family",Robert Wise,"Georg Hurdalek, Howard Lindsay, Russel Crouse","Julie Andrews, Christopher Plummer, Eleanor Parker",A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,"English, German",United States,Won 5 Oscars. 17 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BNWFhNjg3YjctMjg2Ny00YjBkLTg5M2EtMTk2MjA1NDY3NzQ2XkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_SX300.jpg
Die Hard,1988,R,20 Jul 1988,132 min,"Action, Thriller",John McTiernan,"Roderick Thorp, Jeb Stuart, Steven E. de Souza","Bruce Willis, Alan Rickman, Bonnie Bedelia",A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,"English, German, Italian, Japanese",United States,Nominated for 4 Oscars. 8 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
The Lawnmower Man,1992,R,06 Mar 1992,108 min,"Horror, Sci-Fi",Brett Leonard,"Stephen King, Brett Leonard, Gimel Everett","Jeff Fahey, Pierce Brosnan, Jenny Wright",A simple man is turned into a genius through the application of computer science.,English,"United Kingdom, Japan",3 nominations,https://m.media-amazon.com/images/M/MV5BYWZhODdkMTEtMzBmNy00NzU5LWIzYjMtYTkwNWE3YTRjOTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
The Secret Agent,1996,R,08 Nov 1996,95 min,"Drama, Thriller",Christopher Hampton,"Joseph Conrad, Christopher Hampton","Bob Hoskins, Patricia Arquette, Gérard Depardieu","London of the late 19th century is a haven for political exiles of all sorts - refugees, partisans, anarchists. Verloc has made his living spying for the Russian government, an agent provocateur of sorts, while simultaneously prov...",English,United Kingdom,1 nomination,https://m.media-amazon.com/images/M/MV5BMzFlY2E2OWYtNjJiMC00NmUzLThjOWYtOTI2YzVlYmViNTJhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Secrets & Lies,1996,R,28 Feb 1997,136 min,"Comedy, Drama",Mike Leigh,Mike Leigh,"Timothy Spall, Brenda Blethyn, Phyllis Logan","Following the death of her adoptive parents, a successful young black optometrist establishes contact with her biological mother -- a lonely white factory worker living in poverty in East London.",English,"United Kingdom, France",Nominated for 5 Oscars. 36 wins & 47 nominations total,https://m.media-amazon.com/images/M/MV5BY2QzMTIxNjItNGQyNy00MjQzLWJiYTItMzIyZjdkYjYyYjRlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
