Roger & Me,1989,R,20 Dec 1989,91 min,Documentary,Michael Moore,Michael Moore,"Michael Moore, Roger B. Smith, Rhonda Britton","After General Motors closes its factory in Flint, Michigan, eliminating 35,000 jobs, filmmaker Michael Moore undertakes a quixotic quest to interview General Motors' chairman, Roger B. Smith.",English,United States,14 wins,https://m.media-amazon.com/images/M/MV5BMjRlYWVlZWUtZDE3NS00NjY3LTgwMjItMTc1OGM2ZDI1M2IzXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg
The Purple Rose of Cairo,1985,PG,19 Apr 1985,82 min,"Comedy, Fantasy, Romance",Woody Allen,Woody Allen,"Mia Farrow, Jeff Daniels, Danny Aiello","In 1935 New Jersey, a movie character walks off the screen and into the real world.",English,United States,Nominated for 1 Oscar. 15 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BY2E1YWRlNzAtYzAwYy00MDg5LTlmYTUtYjdlZDI0NzFkNjNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
Out of the Past,1947,Approved,01 Dec 1947,97 min,"Crime, Drama, Film-Noir",Jacques Tourneur,"Daniel Mainwaring, James M. Cain, Frank Fenton","Robert Mitchum, Jane Greer, Kirk Douglas","A private eye escapes his past to run a gas station in a small town, but his past catches up with him. Now he must return to the big city world of danger, corruption, double crosses, and duplicitous dames.","English, American Sign ",United States,1 win,https://m.media-amazon.com/images/M/MV5BMDE0MjYxYmMtM2VhMC00MjhiLTg5NjItMDkzZGM5MGVlYjMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
Doctor Zhivago,1965,PG-13,31 Dec 1965,197 min,"Drama, Romance, War",David Lean,"Boris Pasternak, Robert Bolt","Omar Sharif, Julie Christie, Geraldine Chaplin","The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.","English, Russian, French","Italy, United Kingdom, United States",Won 5 Oscars. 21 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BNzdmZTk4MTktZmExNi00OWEwLTgxZDctNTE4NWMwNjc1Nzg2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
Fanny and Alexander,1982,R,17 Dec 1982,188 min,Drama,Ingmar Bergman,Ingmar Bergman,"Bertil Guve, Pernilla Allwin, Kristina Adolphson","Two young Swedish children in the 1900s experience the many comedies and tragedies of their lively and affectionate theatrical family, the Ekdahls.","Swedish, German, Yiddish, English, French","Sweden, France, West Germany",Won 4 Oscars. 25 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BZmQzMDE5ZWQtOTU3ZS00ZjdhLWI0OTctZDNkODk4YThmOTRhL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
The Trip to Bountiful,1985,PG,24 Jan 1986,108 min,Drama,Peter Masterson,Horton Foote,"Geraldine Page, John Heard, Carlin Glynn","In 1940s Texas, an elderly woman is determined to visit her childhood home one last time.",English,United States,Won 1 Oscar. 7 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BZGQwNjM5ODYtZGY2ZS00Nzk1LTgwOTMtZDA0NDVmMDg3Yjc5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Tender Mercies,1983,PG,04 Mar 1983,92 min,"Drama, Music",Bruce Beresford,Horton Foote,"Robert Duvall, Tess Harper, Betty Buckley","A broken-down, middle-aged country singer gets a new wife, reaches out to his long-lost daughter, and tries to put his troubled life back together.",English,United States,Won 2 Oscars. 10 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BNzY5YTEzZTItOTY3OC00YWY0LWFhNDctZWY3YjZlZTM2OGQwXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
And the Band Played On,1993,PG,11 Sep 1993,141 min,"Drama, History",Roger Spottiswoode,"Randy Shilts, Arnold Schulman","Matthew Modine, Alan Alda, Patrick Bauchau","The story of the discovery of the AIDS epidemic, and the political infighting of the scientific community hampering the early fight with it.","English, French, Danish",United States,Won 3 Primetime Emmys. 11 wins & 23 nominations total,https://m.media-amazon.com/images/M/MV5BZmI1YzY1ZmItOGY4NC00NzQ4LWJjNTYtMDM4ODc5MzY0YzA1XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_SX300.jpg
The 'Burbs,1989,PG,17 Feb 1989,102 min,"Comedy, Mystery, Thriller",Joe Dante,Dana Olsen,"Tom Hanks, Bruce Dern, Carrie Fisher",An overstressed suburbanite and his neighbors are convinced that the new family on the block is part of a murderous Satanic cult.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNWE1OGExYzQtYzRjOS00MmJhLWE3OTYtZjkzOTNlMjJlZTQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX300.jpg
Fandango,1985,PG,25 Jan 1985,91 min,"Comedy, Drama",Kevin Reynolds,Kevin Reynolds,"Kevin Costner, Judd Nelson, Sam Robards","Five college buddies from the University of Texas circa 1971 embark on a final road trip odyssey across the Mexican border before facing up to uncertain futures, in Vietnam and otherwise.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzUwY2Q1NGEtNmU2Zi00YzViLWI2ZGUtNGY1ZmY1OWJlNjAzL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg
The Night Porter,1974,R,01 Oct 1974,118 min,Drama,Liliana Cavani,"Liliana Cavani, Italo Moscati, Barbara Alberti","Dirk Bogarde, Charlotte Rampling, Philippe Leroy","A concentration camp survivor rekindles her sadomasochistic relationship with her lover, a former SS officer - now working as a night porter at a Vienna hotel - but his former Nazi associates begin stalking them.","English, German, Latin","Italy, France",2 nominations,https://m.media-amazon.com/images/M/MV5BYjdiNmY4NzgtMmE2Ny00MTYyLTllYjgtNDI5NjY4NWFlMzdiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Mephisto,1981,Unrated,22 Mar 1982,146 min,Drama,István Szabó,"Péter Dobai, István Szabó, Klaus Mann","Klaus Maria Brandauer, Ildikó Bánsági, Krystyna Janda","In early-1930s Germany, a passionate stage actor faces a dilemma: renounce his apolitical stance and comply with the Reich's doctrine, or face oblivion. But, Faustian bargains never end well. What is the price of success?","German, Hungarian, English, Latin, French","Hungary, West Germany, Austria",Won 1 Oscar. 15 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMWQ4ZjhhOWQtYjE1Ny00MTczLTg0NDYtOWI4ZTJiNTUxNTE5XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
Blue Velvet,1986,R,23 Oct 1986,120 min,"Crime, Drama, Mystery",David Lynch,David Lynch,"Isabella Rossellini, Kyle MacLachlan, Dennis Hopper","The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.",English,United States,Nominated for 1 Oscar. 18 wins & 18 nominations total,https://m.media-amazon.com/images/M/MV5BMzExOTczNTgtN2Q1Yy00MmI1LWE0NjgtNmIwMzdmZGNlODU1XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg
The Journey of Natty Gann,1985,PG,27 Sep 1985,101 min,"Adventure, Family",Jeremy Kagan,Jeanne Rosenberg,"Meredith Salenger, John Cusack, Jed","In the 1930s, a tomboy runs away from her guardian to join her single father who is 2,000 miles away, where he has found work.",English,United States,Nominated for 1 Oscar. 1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BNWI3ZTY5YzItYjc5MS00MzliLWE3ODEtZjRlY2Y0ZmUwYjBhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
The Jungle Book,1967,G,18 Oct 1967,78 min,"Animation, Adventure, Comedy",Wolfgang Reitherman,"Larry Clemmons, Ralph Wright, Ken Anderson","Phil Harris, Sebastian Cabot, Louis Prima",Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.,English,United States,Nominated for 1 Oscar. 6 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYmY1MTA3NmUtYzJmZC00YTFjLTk2NzktYTJhMWQ0ZTlkNzJjXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_SX300.jpg
Lady and the Tramp,1955,G,22 Jun 1955,76 min,"Animation, Adventure, Comedy","Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Ward Greene, Erdman Penner, Joe Rinaldi","Barbara Luddy, Larry Roberts, Peggy Lee",The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.,English,United States,Nominated for 1 BAFTA Award2 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BYTI1ZDc1OTItM2EzNS00ODMxLWIxYzctOTc5YWNiYzI3NGZiXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg
The Little Mermaid,1989,G,17 Nov 1989,83 min,"Animation, Adventure, Family","Ron Clements, John Musker","John Musker, Ron Clements, Hans Christian Andersen","Jodi Benson, Samuel E. Wright, Rene Auberjonois",A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.,"English, French","United States, Japan",Won 2 Oscars. 16 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BOWUyNDA0ZmItMzg2My00YjJhLTk1N2QtYTAxYTc0NzMzNDI0XkEyXkFqcGdeQXVyMTI5NzUyMTIz._V1_SX300.jpg
The Mighty Ducks,1992,PG,02 Oct 1992,104 min,"Comedy, Drama, Family",Stephen Herek,Steven Brill,"Emilio Estevez, Joss Ackland, Lane Smith",A self-centered Minnesota lawyer is sentenced to community service coaching a rag tag youth hockey team.,English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BZTc4YzQ4NTMtZjc2Yy00OWY1LWIxNGMtZTJkMmFiN2M4ZGViL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
The Muppet Christmas Carol,1992,G,11 Dec 1992,85 min,"Comedy, Drama, Family",Brian Henson,"Charles Dickens, Jerry Juhl","Michael Caine, Dave Goelz, Steve Whitmire",The Muppets present their own touching rendition of Charles Dickens' classic tale.,English,"United States, United Kingdom",2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BN2Y0NWRkNWItZWEwNi00MDNlLWJmZDYtNTkwYzI5Nzg4MjVjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Newsies,1992,PG,10 Apr 1992,121 min,"Drama, Family, History",Kenny Ortega,"Bob Tzudiker, Noni White","Christian Bale, Bill Pullman, Robert Duvall",A musical based on the New York City newsboy strike of 1899. When young newspaper sellers are exploited beyond reason by their bosses they set out to enact change and are met by the ruthlessness of big business.,English,United States,1 win & 6 nominations,https://m.media-amazon.com/images/M/MV5BMjVjNWM5MjgtYzdhMy00N2E4LWJlMmYtM2JmMDFjNGFjZDk3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
One Hundred and One Dalmatians,1961,G,25 Jan 1961,79 min,"Animation, Adventure, Comedy","Clyde Geronimi, Hamilton Luske, Wolfgang Reitherman","Bill Peet, Dodie Smith","Rod Taylor, Betty Lou Gerson, J. Pat O'Malley","When a litter of Dalmatian puppies are abducted by the minions of Cruella De Vil, the owners must find them before she uses them for a diabolical fashion statement.",English,United States,Won 1 BAFTA Award1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BZGMyMjE4OGUtNGZmMC00YzdmLThkMWYtZWIzMmEzNjA4MzVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Peter Pan,1953,G,05 Feb 1953,77 min,"Animation, Adventure, Family","Clyde Geronimi, Wilfred Jackson, Hamilton Luske","J.M. Barrie, Ted Sears, Erdman Penner","Bobby Driscoll, Kathryn Beaumont, Hans Conried","Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan.","English, American Sign ",United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMzIwMzUyYTUtMjQ3My00NDc3LWIyZjQtOGUzNDJmNTFlNWUxXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_SX300.jpg
Popeye,1980,PG,12 Dec 1980,114 min,"Adventure, Comedy, Family",Robert Altman,"Jules Feiffer, E.C. Segar","Robin Williams, Shelley Duvall, Ray Walston",The adventures of the famous sailor man and his friends in the seaside town of Sweethaven.,English,United States,3 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMDgyNDg0YWUtZjNiMy00NzI1LTgzMmQtOGU5NGQwOTA2NDFkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
The Rescuers Down Under,1990,G,16 Nov 1990,77 min,"Animation, Adventure, Comedy","Hendel Butoy, Mike Gabriel","Jim Cox, Karey Kirkpatrick, Byron Simpson","Bob Newhart, Eva Gabor, John Candy",R.A.S. agents Miss Bianca and Bernard race to Australia to save a little boy and a rare golden eagle from a murderous poacher.,English,"United States, Japan",6 wins,https://m.media-amazon.com/images/M/MV5BNjY1OWZkMjQtMDY0YS00ZGRiLTg1YjktMzlmZWQyZWMzZGI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
The Rescuers,1977,G,22 Jun 1977,77 min,"Animation, Adventure, Comedy","John Lounsbery, Wolfgang Reitherman, Art Stevens","Margery Sharp, Larry Clemmons, Ken Anderson","Bob Newhart, Eva Gabor, Geraldine Page",Two mice of the Rescue Aid Society search for a little girl kidnapped by unscrupulous treasure hunters.,"English, French, German, Russian",United States,Nominated for 1 Oscar. 2 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMjMwNDU4MjQtNGVkMi00YTdlLTk2NTgtMjRjYzM3YjZkN2ZmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Return from Witch Mountain,1978,G,10 Mar 1978,95 min,"Adventure, Family, Fantasy",John Hough,"Malcolm Marmorstein, Alexander Key","Bette Davis, Christopher Lee, Kim Richards","Tia and Tony visit Los Angeles, but he's quickly kidnapped by an evil scientist, leaving her to desperately search for him.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2ZkMzUzYTQtYzZhZS00ZWZkLWI2MWItNGY3OWNhYjNhOTdlXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg
The Return of Jafar,1994,G,20 May 1994,69 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance","Toby Shelton, Tad Stones, Alan Zaslove","Duane Capizzi (story), Doug Langdale (story), Mark McCorkle (story), Bob Schooley (story), Tad Stones (story), Kevin Campbell, Mirith J. Colao, Bill Motz, Steve Roberts, Dev Ross, Bob Roth, Jan Strnad, Brian Swenlin","Jason Alexander, Jonathan Freeman, Jeff Bennett, Gilbert Gottfried","Jafar comes for revenge on Aladdin, using a foolish thief and Iago's treachery to find a way back into power.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNTI0ZTI4MTYtOGFjMy00NjUwLWFlMWQtNzg2ODQ2ZmEzODExXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_SX300.jpg
Return to Oz,1985,PG,21 Jun 1985,113 min,"Adventure, Family, Fantasy",Walter Murch,"Walter Murch, Gill Dennis, L. Frank Baum","Fairuza Balk, Nicol Williamson, Jean Marsh","Dorothy, saved from a psychiatric experiment by a mysterious girl, is somehow called back to Oz when a vain witch and the Nome King destroy everything that makes the magical land beautiful.",English,"United Kingdom, United States",Nominated for 1 Oscar. 6 nominations total,https://m.media-amazon.com/images/M/MV5BNmM1YmM1NjAtNTlhMC00YjJiLTlkNjctZmVjYjIyMTRiMzBlXkEyXkFqcGdeQXVyMjM0ODk5MDU@._V1_SX300.jpg
The Rocketeer,1991,PG,21 Jun 1991,108 min,"Action, Adventure, Family",Joe Johnston,"Dave Stevens, Danny Bilson, Paul De Meo","Billy Campbell, Jennifer Connelly, Alan Arkin",A young pilot stumbles onto a prototype jetpack that allows him to become a high-flying masked hero.,"English, German",United States,1 win & 6 nominations,https://m.media-amazon.com/images/M/MV5BN2ZiMjkwNWYtZWRjNy00YTYxLWI1ZWYtODI0NTA5YTg4ZDIxXkEyXkFqcGdeQXVyNDA5ODIzMDk@._V1_SX300.jpg
The Shaggy D.A.,1976,G,17 Dec 1976,91 min,"Comedy, Family, Fantasy",Robert Stevenson,"Don Tait, Felix Salten","Dean Jones, Suzanne Pleshette, Tim Conway",A lawyer makes an interesting discovery that could affect his chances of getting elected to office.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNGMyZDczODItMGM3OC00NTMzLWFmNTAtMmU3YjJlNDZmYWI5XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg
Sleeping Beauty,1959,G,29 Jan 1959,75 min,"Animation, Adventure, Family","Les Clark, Clyde Geronimi, Eric Larson","Erdman Penner, Charles Perrault, Joe Rinaldi","Mary Costa, Bill Shirley, Eleanor Audley","After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies.",English,United States,Nominated for 1 Oscar. 3 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BOTJmZjA3MjMtMWNmZS00YTliLWFhMWUtZDU2NGJhNTlmY2ZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Something Wicked This Way Comes,1983,PG,29 Apr 1983,95 min,"Fantasy, Mystery, Thriller",Jack Clayton,Ray Bradbury,"Jason Robards, Jonathan Pryce, Diane Ladd","In a small American town, a diabolical circus and its demonic proprietor prey on the townsfolk.",English,United States,2 wins & 7 nominations,https://m.media-amazon.com/images/M/MV5BZjAwNWM2ZjItMTgwYi00YjMzLTkyZjEtYTU2YjFiODkzMjA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
Son of Flubber,1962,Approved,16 Jan 1963,100 min,"Comedy, Family, Sci-Fi",Robert Stevenson,"Bill Walsh, Don DaGradi, Samuel W. Taylor","Fred MacMurray, Nancy Olson, Keenan Wynn","When Professor Brainard experiments further on Flubber derivatives, he gets in trouble and only his students can help.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BM2IzYTVmNDUtZWI0Ny00OTMyLTlkYWMtZGJjMmYzNzgyNGY3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
Song of the South,1946,G,20 Nov 1946,94 min,"Animation, Comedy, Family","Harve Foster, Wilfred Jackson","Dalton S. Reymond, Morton Grant, Maurice Rapf","Ruth Warrick, Bobby Driscoll, James Baskett","The kindly story-teller Uncle Remus tells a young boy stories about trickster Br'er Rabbit, who outwits Br'er Fox and slow-witted Br'er Bear.",English,United States,Won 1 Oscar. 2 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMjU3ZTgzMjQtZDBhMS00ZmRlLTliM2ItOTE1MmEzOWRkZTIzXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_SX300.jpg
Splash,1984,PG,09 Mar 1984,111 min,"Comedy, Fantasy, Romance",Ron Howard,"Brian Grazer, Bruce Jay Friedman, Lowell Ganz","Tom Hanks, Daryl Hannah, Eugene Levy","A young man is reunited with a mermaid who saved him from drowning as a boy. He falls in love with her, not knowing who or what she is.","English, Swedish",United States,Nominated for 1 Oscar. 2 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BNTQ5ZGQ3MjUtYjFmYy00NWY2LWJjNWQtNDhkMmZlZjI5MTkzXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
Steamboat Willie,1928,TV-Y7,01 Jan 1929,8 min,"Animation, Short, Comedy","Ub Iwerks, Walt Disney","Walt Disney, Ub Iwerks","Charlotte Jamquie, Walt Disney",Mickey Mouse is a mischievous deckhand on a riverboat that is under the command of the tyrannical Captain Pete.,English,United States,1 win,https://m.media-amazon.com/images/M/MV5BMzQxYzIxOTYtMGQzYi00ZjUxLThhMGEtZDZlOTg1OGE2ODc1XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_SX300.jpg
Tall Tale,1995,PG,24 Mar 1995,96 min,"Adventure, Family, Fantasy",Jeremiah S. Chechik,"Steve Bloom, Robert Rodat","Patrick Swayze, Oliver Platt, Roger Aaron Brown","A young boy's imagination summons cowboy legend Pecos Bill, who helps him save the family farm from a greedy land-grabber. With the help of a lumberjack and a railroad worker, they all embark on a surprise-filled adventure.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDA4NmY0YWYtMDg2My00YzJiLTkyYTQtYjNkMWMwNmQ5ZjAxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
Tex,1982,PG,30 Jul 1982,103 min,Drama,Tim Hunter,"S.E. Hinton, Charles S. Haas, Tim Hunter","Matt Dillon, Jim Metzler, Meg Tilly","After their mother dies and their father leaves them, teenage brothers Tex and Mason McCormick struggle to make it on their own.",English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BYTI1YTllYzMtNzY0ZC00OWIxLWI2ODktMGI5MTBhMGFhMGEzL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
Tron,1982,PG,09 Jul 1982,96 min,"Action, Adventure, Sci-Fi",Steven Lisberger,"Steven Lisberger, Bonnie MacBird, Charles S. Haas","Jeff Bridges, Bruce Boxleitner, David Warner",A computer hacker is abducted into the digital world and forced to participate in gladiatorial games where his only chance of escape is with the help of a heroic security program.,English,United States,Nominated for 2 Oscars. 2 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BZjgxYzk3NjItNDliMC00YzE5LWEzZDQtZjJjZWUyNjE2MGFkXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
Swing Kids,1993,PG-13,05 Mar 1993,112 min,"Drama, Music",Thomas Carter,Jonathan Marc Feldman,"Robert Sean Leonard, Christian Bale, Frank Whaley",A group of teens adores forbidden music in Nazi Germany just before the outbreak of World War II.,English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BZmQ2MzFlNGQtOGIzMC00NGE5LWExNGYtY2NjMWM2NTMyMzY4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
Halloween H20: 20 Years Later,1998,R,05 Aug 1998,86 min,"Horror, Thriller",Steve Miner,"Debra Hill, John Carpenter, Robert Zappia","Jamie Lee Curtis, Josh Hartnett, Adam Arkin","Laurie Strode, now the dean of a Northern California private school with an assumed name, must battle the Shape one last time, as the life of her own son hangs in the balance.",English,United States,2 wins & 12 nominations,https://m.media-amazon.com/images/M/MV5BNzA3ZjMzZWItNWUyNy00ZmNiLWIwYmYtN2UxNWUwMGY5Yzc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
L.A. Story,1991,PG-13,08 Feb 1991,95 min,"Comedy, Drama, Fantasy",Mick Jackson,Steve Martin,"Steve Martin, Victoria Tennant, Richard E. Grant","With the help of a talking freeway billboard, a wacky weatherman tries to win the heart of an English newspaper reporter, who is struggling to make sense of the strange world of early 1990s Los Angeles.",English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BNDM0YzM0MTgtYjliNS00NjZkLWFmNjMtMTBkZTgwNjY5MzhmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
The Jerk,1979,R,14 Dec 1979,94 min,Comedy,Carl Reiner,"Steve Martin, Carl Gottlieb, Michael Elias","Steve Martin, Bernadette Peters, Catlin Adams","A simpleminded, sheltered country boy suddenly decides to leave his family home to experience life in the big city, where his naivete is both his best friend and his worst enemy.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMTFkOGIwZjMtMjFkYy00MmVkLTkxMmYtMzFkZmZiOGI0NGMyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
Dead Men Don't Wear Plaid,1982,PG,21 May 1982,88 min,"Comedy, Crime, Mystery",Carl Reiner,"Carl Reiner, George Gipe, Steve Martin","Steve Martin, Rachel Ward, Alan Ladd",Film noir parody with a detective uncovering a sinister plot. Characters from real noirs appear as scenes from various films are intercut.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOGEyZGU1ZGItMzNjMC00ZDkzLWE4OTgtNWJhNGM2ZjVmZTNlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg
The Man with Two Brains,1983,R,03 Jun 1983,93 min,"Comedy, Romance, Sci-Fi",Carl Reiner,"George Gipe, Steve Martin, Carl Reiner","Steve Martin, Kathleen Turner, David Warner","A brain surgeon marries a femme fatale, causing his life to turn upside down. Things go more awry when he falls in love with a talking brain.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTY3NzkwMWQtMDU1Ny00OTBhLWIzYzAtMmMwZTFmMmU4NmI2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
Grand Canyon,1991,R,17 Jan 1992,134 min,"Crime, Drama",Lawrence Kasdan,"Lawrence Kasdan, Meg Kasdan","Danny Glover, Kevin Kline, Steve Martin",The fates of several people are randomly intertwining. Their sympathy of each other faces multiple differences in their lifestyles.,"English, Spanish",United States,Nominated for 1 Oscar. 3 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BN2VmNjBiYjUtYjFjMS00MzEwLTg2OWYtZWZjNDJmZGEzYzQxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
The Outsiders,1983,PG,25 Mar 1983,91 min,"Crime, Drama",Francis Ford Coppola,"Kathleen Rowell, S.E. Hinton","C. Thomas Howell, Matt Dillon, Ralph Macchio","In a small Oklahoma town in 1964, the rivalry between two gangs, the poor Greasers and the rich Socs, heats up when one gang member accidentally kills a member of the other.",English,"United States, France",1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BY2E4Njk4N2UtZWFhOS00NzczLWFmNDgtMzdhMjFlNTZjMmVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Indiana Jones and the Temple of Doom,1984,PG,23 May 1984,118 min,"Action, Adventure",Steven Spielberg,"Willard Huyck, Gloria Katz, George Lucas","Harrison Ford, Kate Capshaw, Ke Huy Quan","In 1935, Indiana Jones is tasked by Indian villagers with reclaiming a rock stolen from them by a secret cult beneath the catacombs of an ancient palace.","English, Sinhala, Hindi",United States,Won 1 Oscar. 11 wins & 21 nominations total,https://m.media-amazon.com/images/M/MV5BYzgzMTIzNzctNmNiZC00ZDYyLWJjNzktMmQ2MDM2ZDkwZGVhXkEyXkFqcGdeQXVyMjM4MzQ4OTQ@._V1_SX300.jpg
The Lord of the Rings,1978,PG,15 Nov 1978,132 min,"Animation, Adventure, Fantasy",Ralph Bakshi,"Chris Conkling, Peter S. Beagle, J.R.R. Tolkien","Christopher Guard, William Squire, Michael Scholes",The Fellowship of the Ring embark on a journey to destroy the One Ring and end Sauron's reign over Middle-earth.,"English, Sindarin","United States, United Kingdom, Spain",1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BOGMyNWJhZmYtNGQxYi00Y2ZjLWJmNjktNTgzZWJjOTg4YjM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
